"CATCH_COMP_ID","EVENT_ID","RACE_CODE","SPECIES_NAME_FIELD","COMMON_NAME","SCIENTIFIC_NAME","SCAL_SIZE_CLASS","CONDITION_CODE_RII","COUNT","SAMPLE_WT_KG","SAMPLE_TYPE","SAMPLER","BASKET_ID"
5725756,"2017D08050","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.400000,"1","QTS, RMB, JMB",
5725757,"2017D08050","99997","Unsorted catch and debris","unsorted catch and debris",,,,,10.300000,"1","QTS, RMB, JMB",
5725758,"2017D08050","99997","Unsorted catch and debris","unsorted catch and debris",,,,,23.500000,"1","QTS, RMB, JMB",
5725759,"2017D08050","99997","Unsorted catch and debris","unsorted catch and debris",,,,,7.400000,"1","QTS, RMB, JMB",
5725760,"2017D08050","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",15,3.100000,"1","QTS, RMB, JMB",
5725761,"2017D08050","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,7.800000,"1","QTS, RMB, JMB",
5725762,"2017D08050","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",41,1.900000,"1","QTS, RMB, JMB",
5725763,"2017D08050","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,1.200000,"1","QTS, RMB, JMB",
5725764,"2017D08051","99997","Unsorted catch and debris","unsorted catch and debris",,,,,9.400000,"1","QTS, RMB, JMB",
5725765,"2017D08051","99997","Unsorted catch and debris","unsorted catch and debris",,,,,10.500000,"1","QTS, RMB, JMB",
5725766,"2017D08051","99997","Unsorted catch and debris","unsorted catch and debris",,,,,21.600000,"1","QTS, RMB, JMB",
5725767,"2017D08051","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.300000,"1","QTS, RMB, JMB",
5725768,"2017D08051","99997","Unsorted catch and debris","unsorted catch and debris",,,,,11.600000,"1","QTS, RMB, JMB",
5725769,"2017D08051","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,8.200000,"1","QTS, RMB, JMB",
5725770,"2017D08051","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",100,20.700000,"1","QTS, RMB, JMB",
5725771,"2017D08051","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",68,14.600000,"1","QTS, RMB, JMB",
5725772,"2017D08051","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",51,0.500000,"1","QTS, RMB, JMB",
5725773,"2017D08051","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.200000,"1","QTS, RMB, JMB",
5725774,"2017D08051","10200","Rex_Sole","sole, rex","Glyptocephalus zachirus",,,1,0.100000,"1","QTS, RMB, JMB",
5725775,"2017D08052","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.100000,"1","QTS, RMB, JMB",
5725776,"2017D08052","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.500000,"1","QTS, RMB, JMB",
5725777,"2017D08052","99997","Unsorted catch and debris","unsorted catch and debris",,,,,19.900000,"1","QTS, RMB, JMB",
5725778,"2017D08052","99997","Unsorted catch and debris","unsorted catch and debris",,,,,13.400000,"1","QTS, RMB, JMB",
5725779,"2017D08052","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.600000,"1","QTS, RMB, JMB",
5725780,"2017D08052","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",47,9.000000,"1","QTS, RMB, JMB",
5725781,"2017D08052","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",106,21.000000,"1","QTS, RMB, JMB",
5725782,"2017D08052","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,8.000000,"1","QTS, RMB, JMB",
5725783,"2017D08052","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",59,1.000000,"1","QTS, RMB, JMB",
5725784,"2017D08053","99997","Unsorted catch and debris","unsorted catch and debris",,,,,52.000000,"1","QTS, RMB, JMB",
5725785,"2017D08053","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,8.000000,"1","QTS, RMB, JMB",
5725786,"2017D08053","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",20,5.400000,"1","QTS, RMB, JMB",
5725787,"2017D08053","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",74,16.500000,"1","QTS, RMB, JMB",
5725788,"2017D08053","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",40,1.500000,"1","QTS, RMB, JMB",
5725789,"2017D08053","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",203,7.300000,"1","QTS, RMB, JMB",
5725790,"2017D08053","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.400000,"1","QTS, RMB, JMB",
5725791,"2017D08053","421","Big_Skate","Big skate egg case","Raja binoculata egg case",,,2,0.800000,"1","QTS, RMB, JMB",
5725792,"2017D08054","99997","Unsorted catch and debris","unsorted catch and debris",,,,,9.900000,"1","QTS, RMB, JMB",
5725793,"2017D08054","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.100000,"1","QTS, RMB, JMB",
5725794,"2017D08054","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.400000,"1","QTS, RMB, JMB",
5725795,"2017D08054","99997","Unsorted catch and debris","unsorted catch and debris",,,,,5.700000,"1","QTS, RMB, JMB",
5725796,"2017D08054","99997","Unsorted catch and debris","unsorted catch and debris",,,,,9.400000,"1","QTS, RMB, JMB",
5725797,"2017D08054","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",10,1.900000,"1","QTS, RMB, JMB",
5725798,"2017D08054","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",19,3.420000,"1","QTS, RMB, JMB",
5725799,"2017D08054","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",216,10.400000,"1","QTS, RMB, JMB",
5725800,"2017D08054","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",271,12.900000,"1","QTS, RMB, JMB",
5725801,"2017D08054","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",40,1.900000,"1","QTS, RMB, JMB",
5725802,"2017D08054","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.100000,"1","QTS, RMB, JMB",
5725803,"2017D08055","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.100000,"1","QTS, RMB, JMB",
5725804,"2017D08055","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.900000,"1","QTS, RMB, JMB",
5725805,"2017D08055","99997","Unsorted catch and debris","unsorted catch and debris",,,,,20.700000,"1","QTS, RMB, JMB",
5725806,"2017D08055","99997","Unsorted catch and debris","unsorted catch and debris",,,,,10.700000,"1","QTS, RMB, JMB",
5725807,"2017D08055","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",6,0.600000,"1","QTS, RMB, JMB",
5725808,"2017D08055","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",64,4.100000,"1","QTS, RMB, JMB",
5725809,"2017D08056","99997","Unsorted catch and debris","unsorted catch and debris",,,,,11.500000,"1","QTS, RMB, JMB",
5725810,"2017D08056","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.500000,"1","QTS, RMB, JMB",
5725811,"2017D08056","99997","Unsorted catch and debris","unsorted catch and debris",,,,,5.500000,"1","QTS, RMB, JMB",
5725812,"2017D08056","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",2,0.300000,"1","QTS, RMB, JMB",
5725813,"2017D08056","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",10,0.600000,"1","QTS, RMB, JMB",
5725814,"2017D08056","10180","Dover_Sole","sole, dover","Microstomus pacificus",,,3,0.900000,"1","QTS, RMB, JMB",
5725815,"2017D08056","421","Big_Skate","Big skate egg case","Raja binoculata egg case",,,1,0.400000,"1","QTS, RMB, JMB",
5725816,"2017D08057","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.300000,"1","QTS, RMB, JMB",
5725817,"2017D08057","99997","Unsorted catch and debris","unsorted catch and debris",,,,,7.900000,"1","QTS, RMB, JMB",
5725818,"2017D08057","99997","Unsorted catch and debris","unsorted catch and debris",,,,,19.900000,"1","QTS, RMB, JMB",
5725819,"2017D08057","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,1,0.300000,"1","QTS, RMB, JMB",
5725820,"2017D08057","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",6,0.600000,"1","QTS, RMB, JMB",
5725821,"2017D08057","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",3,0.060000,"1","QTS, RMB, JMB",
5725822,"2017D08057","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.400000,"1","QTS, RMB, JMB",
5725823,"2017D08057","435","Bering_Skate","Sandpaper Skate","Bathyraja interrupta",,,2,0.600000,"1","QTS, RMB, JMB",
5725824,"2017D08058","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.000000,"1","QTS, RMB, JMB",
5725825,"2017D08058","99997","Unsorted catch and debris","unsorted catch and debris",,,,,11.500000,"1","QTS, RMB, JMB",
5725826,"2017D08058","99997","Unsorted catch and debris","unsorted catch and debris",,,,,14.000000,"1","QTS, RMB, JMB",
5725827,"2017D08058","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.000000,"1","QTS, RMB, JMB",
5725828,"2017D08058","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,1,0.400000,"1","QTS, RMB, JMB",
5725829,"2017D08058","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",16,2.500000,"1","QTS, RMB, JMB",
5725830,"2017D08058","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,5.900000,"1","QTS, RMB, JMB",
5725831,"2017D08058","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",35,1.100000,"1","QTS, RMB, JMB",
5725832,"2017D08058","74120","Clappers","scallop, weathervane","Patinopecten caurinus",,"52",1,0.100000,"1","QTS, RMB, JMB",
5725833,"2017D08058","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.100000,"1","QTS, RMB, JMB",
5725834,"2017D08058","10130","Flathead_Sole","sole, flathead","Hippoglossoides elassodon",,,2,0.200000,"1","QTS, RMB, JMB",
5725835,"2017D08058","435","Bering_Skate","Sandpaper Skate","Bathyraja interrupta",,,1,0.100000,"1","QTS, RMB, JMB",
5725836,"2017D08059","99997","Unsorted catch and debris","unsorted catch and debris",,,,,7.000000,"1","QTS, RMB, JMB",
5725837,"2017D08059","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.300000,"1","QTS, RMB, JMB",
5725838,"2017D08059","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.800000,"1","QTS, RMB, JMB",
5725839,"2017D08059","99997","Unsorted catch and debris","unsorted catch and debris",,,,,7.400000,"1","QTS, RMB, JMB",
5725840,"2017D08059","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.600000,"1","QTS, RMB, JMB",
5725841,"2017D08059","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,6.000000,"1","QTS, RMB, JMB",
5725842,"2017D08059","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",70,8.700000,"1","QTS, RMB, JMB",
5725843,"2017D08059","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",10,0.400000,"1","QTS, RMB, JMB",
5725844,"2017D08059","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",11,0.400000,"1","QTS, RMB, JMB",
5725845,"2017D08059","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.400000,"1","QTS, RMB, JMB",
5725846,"2017D08059","471","Alaska_Skate","Alaska Skate","Bathyraja parmifera",,,1,0.100000,"1","QTS, RMB, JMB",
5725847,"2017D08060","99997","Unsorted catch and debris","unsorted catch and debris",,,,,10.700000,"1","QTS, RMB, JMB",
5725848,"2017D08060","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.700000,"1","QTS, RMB, JMB",
5725849,"2017D08060","99997","Unsorted catch and debris","unsorted catch and debris",,,,,13.000000,"1","QTS, RMB, JMB",
5725850,"2017D08060","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.000000,"1","QTS, RMB, JMB",
5725851,"2017D08060","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,1,0.300000,"1","QTS, RMB, JMB",
5725852,"2017D08060","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",41,6.600000,"1","QTS, RMB, JMB",
5725853,"2017D08060","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",10,0.400000,"1","QTS, RMB, JMB",
5725854,"2017D08060","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.200000,"1","QTS, RMB, JMB",
5725855,"2017D08061","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.400000,"1","QTS, RMB, JMB",
5725856,"2017D08061","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.900000,"1","QTS, RMB, JMB",
5725857,"2017D08061","99997","Unsorted catch and debris","unsorted catch and debris",,,,,21.000000,"1","QTS, RMB, JMB",
5725858,"2017D08061","99997","Unsorted catch and debris","unsorted catch and debris",,,,,9.000000,"1","QTS, RMB, JMB",
5725859,"2017D08061","10210","Yellowfin_Sole","sole, yellowfin","Limanda aspera",,,4,0.700000,"1","QTS, RMB, JMB",
5725860,"2017D08061","10200","Rex_Sole","sole, rex","Glyptocephalus zachirus",,,3,0.300000,"1","QTS, RMB, JMB",
5725861,"2017D08061","10170","English_Sole","sole, English","Paraphrys vetulus",,,1,0.600000,"1","QTS, RMB, JMB",
5725862,"2017D08061","10110","Arrowtooth","flounder, arrowtooth","Reinhardtius stomias",,,1,1.400000,"1","QTS, RMB, JMB",
5725863,"2017D08062","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.000000,"1","QTS, RMB, JMB",
5725864,"2017D08062","99997","Unsorted catch and debris","unsorted catch and debris",,,,,8.500000,"1","QTS, RMB, JMB",
5725865,"2017D08062","99997","Unsorted catch and debris","unsorted catch and debris",,,,,14.400000,"1","QTS, RMB, JMB",
5725866,"2017D08062","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.600000,"1","QTS, RMB, JMB",
5725867,"2017D08062","99997","Unsorted catch and debris","unsorted catch and debris",,,,,11.900000,"1","QTS, RMB, JMB",
5725868,"2017D08062","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.700000,"1","QTS, RMB, JMB",
5725869,"2017D08062","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",1,0.200000,"1","QTS, RMB, JMB",
5725870,"2017D08062","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",5,0.200000,"1","QTS, RMB, JMB",
5725871,"2017D08062","440","Longnose_Skate","skate, longnose","Raja rhina",,,1,2.400000,"1","QTS, RMB, JMB",
5725872,"2017D08063","99997","Unsorted catch and debris","unsorted catch and debris",,,,,14.900000,"1","QTS, RMB, JMB",
5725873,"2017D08063","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.000000,"1","QTS, RMB, JMB",
5725874,"2017D08063","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.800000,"1","QTS, RMB, JMB",
5725875,"2017D08063","99997","Unsorted catch and debris","unsorted catch and debris",,,,,11.900000,"1","QTS, RMB, JMB",
5725876,"2017D08063","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.500000,"1","QTS, RMB, JMB",
5725877,"2017D08063","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,5.700000,"1","QTS, RMB, JMB",
5725878,"2017D08063","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",87,11.900000,"1","QTS, RMB, JMB",
5725879,"2017D08063","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",40,1.000000,"1","QTS, RMB, JMB",
5725880,"2017D08063","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",186,6.200000,"1","QTS, RMB, JMB",
5725881,"2017D08063","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.300000,"1","QTS, RMB, JMB",
5725882,"2017D08064","99997","Unsorted catch and debris","unsorted catch and debris",,,,,11.900000,"1","QTS, RMB, JMB",
5725883,"2017D08064","99997","Unsorted catch and debris","unsorted catch and debris",,,,,11.400000,"1","QTS, RMB, JMB",
5725884,"2017D08064","99997","Unsorted catch and debris","unsorted catch and debris",,,,,10.600000,"1","QTS, RMB, JMB",
5725885,"2017D08064","99997","Unsorted catch and debris","unsorted catch and debris",,,,,10.400000,"1","QTS, RMB, JMB",
5725886,"2017D08064","99997","Unsorted catch and debris","unsorted catch and debris",,,,,13.000000,"1","QTS, RMB, JMB",
5725887,"2017D08064","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",28,3.700000,"1","QTS, RMB, JMB",
5725888,"2017D08064","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",40,1.240000,"1","QTS, RMB, JMB",
5725889,"2017D08064","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",292,8.400000,"1","QTS, RMB, JMB",
5725890,"2017D08064","10130","Flathead_Sole","sole, flathead","Hippoglossoides elassodon",,,2,0.500000,"1","QTS, RMB, JMB",
5725891,"2017D08064","440","Longnose_Skate","skate, longnose","Raja rhina",,,1,2.600000,"1","QTS, RMB, JMB",
5725892,"2017D08065","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.800000,"1","QTS, RMB, JMB",
5725893,"2017D08065","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.900000,"1","QTS, RMB, JMB",
5725894,"2017D08065","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.000000,"1","QTS, RMB, JMB",
5725895,"2017D08065","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.500000,"1","QTS, RMB, JMB",
5725896,"2017D08065","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,2,1.400000,"1","QTS, RMB, JMB",
5725897,"2017D08065","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",35,3.300000,"1","QTS, RMB, JMB",
5725898,"2017D08065","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",13,1.100000,"1","QTS, RMB, JMB",
5725899,"2017D08065","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.700000,"1","QTS, RMB, JMB",
5725900,"2017D08065","472","Aleutian_Skate","Aleutian skate","Bathyraja aleutica",,,2,0.600000,"1","QTS, RMB, JMB",
5725901,"2017D08066","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.300000,"1","QTS, RMB, JMB",
5725902,"2017D08066","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.800000,"1","QTS, RMB, JMB",
5725903,"2017D08066","99997","Unsorted catch and debris","unsorted catch and debris",,,,,14.100000,"1","QTS, RMB, JMB",
5725904,"2017D08066","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.500000,"1","QTS, RMB, JMB",
5725905,"2017D08066","99997","Unsorted catch and debris","unsorted catch and debris",,,,,13.600000,"1","QTS, RMB, JMB",
5725906,"2017D08066","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,5,4.100000,"1","QTS, RMB, JMB",
5725907,"2017D08066","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",58,9.300000,"1","QTS, RMB, JMB",
5725908,"2017D08066","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,6.700000,"1","QTS, RMB, JMB",
5725909,"2017D08066","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",46,1.600000,"1","QTS, RMB, JMB",
5725910,"2017D08066","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.200000,"1","QTS, RMB, JMB",
5725911,"2017D08067","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.800000,"1","QTS, RMB, JMB",
5725912,"2017D08067","99997","Unsorted catch and debris","unsorted catch and debris",,,,,15.400000,"1","QTS, RMB, JMB",
5725913,"2017D08067","99997","Unsorted catch and debris","unsorted catch and debris",,,,,13.500000,"1","QTS, RMB, JMB",
5725914,"2017D08067","99997","Unsorted catch and debris","unsorted catch and debris",,,,,13.700000,"1","QTS, RMB, JMB",
5725915,"2017D08067","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.100000,"1","QTS, RMB, JMB",
5725916,"2017D08067","99997","Unsorted catch and debris","unsorted catch and debris",,,,,14.600000,"1","QTS, RMB, JMB",
5725917,"2017D08067","99997","Unsorted catch and debris","unsorted catch and debris",,,,,22.400000,"1","QTS, RMB, JMB",
5725918,"2017D08067","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,1,0.800000,"1","QTS, RMB, JMB",
5725919,"2017D08067","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",24,4.700000,"1","QTS, RMB, JMB",
5725920,"2017D08067","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",124,4.000000,"1","QTS, RMB, JMB",
5725921,"2017D08067","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",40,1.000000,"1","QTS, RMB, JMB",
5725922,"2017D08067","74120","Clappers","scallop, weathervane","Patinopecten caurinus",,"52",2,0.300000,"1","QTS, RMB, JMB",
5725923,"2017D08067","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.900000,"1","QTS, RMB, JMB",
5725924,"2017D08068","99997","Unsorted catch and debris","unsorted catch and debris",,,,,19.700000,"1","QTS, RMB, JMB",
5725925,"2017D08068","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.300000,"1","QTS, RMB, JMB",
5725926,"2017D08068","99997","Unsorted catch and debris","unsorted catch and debris",,,,,10.300000,"1","QTS, RMB, JMB",
5725927,"2017D08068","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.500000,"1","QTS, RMB, JMB",
5725928,"2017D08068","99997","Unsorted catch and debris","unsorted catch and debris",,,,,14.300000,"1","QTS, RMB, JMB",
5725929,"2017D08068","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,5.900000,"1","QTS, RMB, JMB",
5725930,"2017D08068","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",125,18.100000,"1","QTS, RMB, JMB",
5725931,"2017D08068","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",36,2.600000,"1","QTS, RMB, JMB",
5725932,"2017D08068","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.400000,"1","QTS, RMB, JMB",
5725933,"2017D08068","10130","Flathead_Sole","sole, flathead","Hippoglossoides elassodon",,,1,0.100000,"1","QTS, RMB, JMB",
5725934,"2017D08068","421","Big_Skate","Big skate egg case","Raja binoculata egg case",,,1,0.200000,"1","QTS, RMB, JMB",
5725935,"2017D08069","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.600000,"1","QTS, RMB, JMB",
5725936,"2017D08069","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.300000,"1","QTS, RMB, JMB",
5725937,"2017D08069","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.500000,"1","QTS, RMB, JMB",
5725938,"2017D08069","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,,2.700000,"1","QTS, RMB, JMB",
5725939,"2017D08069","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",20,2.300000,"1","QTS, RMB, JMB",
5725940,"2017D08069","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",36,1.700000,"1","QTS, RMB, JMB",
5725941,"2017D08069","74120","Clappers","scallop, weathervane","Patinopecten caurinus",,"52",2,0.100000,"1","QTS, RMB, JMB",
5725942,"2017D08069","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.300000,"1","QTS, RMB, JMB",
5725943,"2017D08070","99997","Unsorted catch and debris","unsorted catch and debris",,,,,18.100000,"1","QTS, RMB, JMB",
5725944,"2017D08070","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.600000,"1","QTS, RMB, JMB",
5725945,"2017D08070","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.200000,"1","QTS, RMB, JMB",
5725946,"2017D08070","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.000000,"1","QTS, RMB, JMB",
5725947,"2017D08070","99997","Unsorted catch and debris","unsorted catch and debris",,,,,11.600000,"1","QTS, RMB, JMB",
5725948,"2017D08070","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,2,2.600000,"1","QTS, RMB, JMB",
5725949,"2017D08070","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,5.900000,"1","QTS, RMB, JMB",
5725950,"2017D08070","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",127,16.800000,"1","QTS, RMB, JMB",
5725951,"2017D08070","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",39,2.500000,"1","QTS, RMB, JMB",
5725952,"2017D08070","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.600000,"1","QTS, RMB, JMB",
5725953,"2017D08070","10130","Flathead_Sole","sole, flathead","Hippoglossoides elassodon",,,1,0.300000,"1","QTS, RMB, JMB",
5725954,"2017D08071","99997","Unsorted catch and debris","unsorted catch and debris",,,,,17.800000,"1","QTS, RMB, JMB",
5725955,"2017D08071","99997","Unsorted catch and debris","unsorted catch and debris",,,,,16.000000,"1","QTS, RMB, JMB",
5725956,"2017D08071","99997","Unsorted catch and debris","unsorted catch and debris",,,,,13.100000,"1","QTS, RMB, JMB",
5725957,"2017D08071","99997","Unsorted catch and debris","unsorted catch and debris",,,,,4.700000,"1","QTS, RMB, JMB",
5725958,"2017D08071","80160","Pychnopodia","sunflower sea star","Pycnopodia helianthoides",,,2,2.400000,"1","QTS, RMB, JMB",
5725959,"2017D08071","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",40,4.600000,"1","QTS, RMB, JMB",
5725960,"2017D08071","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","1","01",13,1.500000,"1","QTS, RMB, JMB",
5725961,"2017D08071","74120","Weathervane Scallop","scallop, weathervane","Patinopecten caurinus","2","01",36,2.200000,"1","QTS, RMB, JMB",
5725962,"2017D08071","74120","Empty_Shells, Scallop","scallop, weathervane","Patinopecten caurinus",,"99",,0.200000,"1","QTS, RMB, JMB",
5725963,"2017D08072","99997","Unsorted catch and debris","unsorted catch and debris",,,,,19.600000,"1","QTS, RMB, JMB",
5725964,"2017D08072","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.700000,"1","QTS, RMB, JMB",
5725965,"2017D08072","99997","Unsorted catch and debris","unsorted catch and debris",,,,,10.700000,"1","QTS, RMB, JMB",
5725966,"2017D08072","99997","Unsorted catch and debris","unsorted catch and debris",,,,,18.400000,"1","QTS, RMB, JMB",
5725967,"2017D08072","99997","Unsorted catch and debris","unsorted catch and debris",,,,,12.800000,"1","QTS, RMB, JMB",
